,score,read,pending,following,favorite,have,abandoned,Magia,Mecha,Demonios,Género Bender,Realidad Virtual,Drama,Niños,Guerra,Harem,Vampiros,Horror,Acción,Realidad,Traps,Militar,Crimen,Recuentos de la vida,Apocalíptico,Psicológico,Misterio,Musica,Extranjero,Samurái,Girls Love,Telenovela,Policiaco,Animación,Parodia,Deporte,Supervivencia,Aventura,Oeste,Superpoderes,Ecchi,Tragedia,Fantasia,Gore,Boys Love,Reencarnación,Sobrenatural,Vida Escolar,Historia,Romance,Ciencia Ficción,Thriller,Ciberpunk,Artes Marciales,Comedia,Familia,chapters_count,type_score,demography_score,book_status_score
957,9.0,4200.0,3900.0,6000.0,2500.0,1200.0,457.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6.0,6.638798999779363,5.720540696002301,1
958,8.0,781.0,1700.0,2900.0,571.0,322.0,192.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35.0,6.638798999779363,5.720540696002301,0
959,10.0,2400.0,2000.0,1600.0,1700.0,389.0,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,6.638798999779363,5.720540696002301,0
960,9.0,4800.0,2200.0,3500.0,1800.0,838.0,352.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,6.638798999779363,5.720540696002301,0
961,8.5,2300.0,1100.0,2500.0,1000.0,510.0,273.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.0,6.638798999779363,5.720540696002301,0
962,8.82,1500.0,2100.0,3600.0,977.0,693.0,464.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,20.0,6.638798999779363,5.720540696002301,1
963,10.0,244.0,1500.0,2100.0,465.0,211.0,147.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,88.0,6.638798999779363,5.720540696002301,1
964,10.0,1300.0,2000.0,5500.0,2000.0,982.0,510.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,19.0,6.638798999779363,5.720540696002301,1
965,0.0,320.0,1500.0,3000.0,701.0,351.0,187.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,8.0,6.638798999779363,5.720540696002301,1
966,0.0,586.0,2500.0,3300.0,769.0,505.0,220.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0,6.638798999779363,5.720540696002301,1
967,9.13,2200.0,2400.0,2700.0,657.0,366.0,201.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10.0,6.638798999779363,5.720540696002301,0
968,8.88,3700.0,2200.0,1400.0,801.0,350.0,102.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,18.0,6.638798999779363,5.720540696002301,0
969,10.0,2700.0,1800.0,3300.0,976.0,532.0,230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,14.0,6.638798999779363,5.720540696002301,0
970,8.0,7700.0,5300.0,8900.0,3500.0,1700.0,700.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,9.0,6.638798999779363,5.720540696002301,0
971,9.18,202.0,1800.0,1800.0,297.0,114.0,71.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,144.0,6.638798999779363,5.720540696002301,1
972,8.87,6900.0,2700.0,3800.0,1300.0,600.0,196.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.0,6.638798999779363,5.720540696002301,0
973,8.33,10500.0,3700.0,5800.0,2700.0,1100.0,532.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2.0,6.638798999779363,5.720540696002301,0
974,9.25,4700.0,2300.0,3800.0,2300.0,726.0,289.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6.0,6.638798999779363,5.720540696002301,0
975,9.15,698.0,1100.0,1400.0,427.0,148.0,212.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18.0,6.638798999779363,5.720540696002301,3
976,0.0,1400.0,1100.0,1200.0,414.0,227.0,124.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,6.638798999779363,5.720540696002301,0
977,9.0,3300.0,977.0,1500.0,958.0,288.0,112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,5.0,6.638798999779363,5.720540696002301,0
978,8.0,1800.0,1100.0,1300.0,385.0,230.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7.0,6.638798999779363,5.720540696002301,0
979,10.0,908.0,2000.0,6000.0,1500.0,769.0,501.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14.0,6.638798999779363,5.720540696002301,1
980,10.0,1600.0,3300.0,6500.0,1700.0,381.0,213.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,207.0,6.638798999779363,5.720540696002301,0
981,10.0,3500.0,1600.0,2000.0,1100.0,532.0,197.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.0,6.638798999779363,5.720540696002301,0
982,10.0,862.0,735.0,1200.0,378.0,174.0,76.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,6.638798999779363,5.720540696002301,1
983,6.0,2600.0,1500.0,1800.0,239.0,143.0,75.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.0,6.638798999779363,5.720540696002301,0
984,10.0,4600.0,2400.0,2500.0,1000.0,559.0,269.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,6.638798999779363,5.720540696002301,0
985,8.0,3000.0,2400.0,3800.0,1100.0,496.0,164.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,29.0,6.638798999779363,5.720540696002301,0
986,8.0,3200.0,1900.0,3100.0,1100.0,498.0,184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.0,6.638798999779363,5.720540696002301,0
987,0.0,2600.0,1400.0,1000.0,752.0,319.0,91.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.0,6.638798999779363,5.720540696002301,0
988,0.0,686.0,1900.0,5300.0,1200.0,726.0,453.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9.0,6.638798999779363,5.720540696002301,1
989,10.0,1100.0,1200.0,1700.0,496.0,268.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,6.638798999779363,5.720540696002301,0
990,9.5,7500.0,4000.0,7800.0,4900.0,1500.0,525.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.0,6.638798999779363,5.720540696002301,0
991,8.14,2100.0,730.0,1100.0,210.0,159.0,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,6.638798999779363,5.720540696002301,0
992,10.0,4500.0,3800.0,4500.0,1200.0,848.0,675.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,6.638798999779363,5.720540696002301,0
993,8.0,5000.0,1800.0,3400.0,494.0,209.0,115.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,23.0,6.638798999779363,5.720540696002301,0
994,7.0,534.0,789.0,840.0,70.0,40.0,112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1.0,6.638798999779363,5.720540696002301,3
995,0.0,1300.0,530.0,912.0,374.0,151.0,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,6.638798999779363,5.720540696002301,0
996,0.0,955.0,2200.0,3500.0,676.0,499.0,225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.0,6.638798999779363,5.720540696002301,0
997,9.0,3200.0,1100.0,1200.0,711.0,337.0,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0,6.638798999779363,5.720540696002301,0
998,0.0,998.0,415.0,459.0,117.0,94.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,5.0,6.638798999779363,5.720540696002301,0
999,6.0,2200.0,2600.0,2800.0,1200.0,726.0,251.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5.0,6.638798999779363,5.720540696002301,0
1000,0.0,1200.0,282.0,576.0,235.0,106.0,46.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,6.638798999779363,5.720540696002301,0
1001,10.0,808.0,2200.0,2200.0,532.0,438.0,259.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,3.0,6.638798999779363,5.720540696002301,1
1002,0.0,1000.0,645.0,833.0,227.0,114.0,65.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7.0,6.638798999779363,5.720540696002301,0
1003,8.99,1300.0,2000.0,3400.0,503.0,283.0,403.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.0,6.638798999779363,5.720540696002301,0
1004,8.0,2600.0,2000.0,2400.0,904.0,660.0,252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,5.0,6.638798999779363,5.720540696002301,0
1005,0.0,677.0,2500.0,5200.0,1300.0,916.0,598.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,34.0,6.638798999779363,5.720540696002301,1
1006,8.0,5600.0,2100.0,1900.0,1300.0,687.0,212.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,6.0,6.638798999779363,5.720540696002301,0
1007,0.0,401.0,1200.0,1900.0,510.0,323.0,199.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0,6.638798999779363,5.720540696002301,1
1008,0.0,364.0,1100.0,2200.0,629.0,423.0,258.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,6.638798999779363,5.720540696002301,1
1009,10.0,294.0,909.0,2000.0,450.0,259.0,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24.0,6.638798999779363,5.720540696002301,1
1010,0.0,848.0,575.0,521.0,195.0,116.0,44.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5.0,6.638798999779363,5.720540696002301,1
1011,0.0,1100.0,502.0,418.0,205.0,106.0,41.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.0,6.638798999779363,5.720540696002301,0
1012,8.0,893.0,358.0,336.0,206.0,96.0,27.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11.0,6.638798999779363,5.720540696002301,0
1013,10.0,1400.0,624.0,623.0,278.0,161.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,6.0,6.638798999779363,5.720540696002301,0
1014,10.0,968.0,1100.0,1600.0,391.0,247.0,194.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,6.638798999779363,5.720540696002301,0
1015,0.0,605.0,1800.0,2400.0,677.0,456.0,198.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,5.0,6.638798999779363,5.720540696002301,1
1016,0.0,2700.0,1100.0,1300.0,686.0,362.0,138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,6.0,6.638798999779363,5.720540696002301,0
1017,0.0,138.0,381.0,1000.0,120.0,58.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,6.638798999779363,5.720540696002301,1
1018,8.75,255.0,2900.0,2700.0,348.0,244.0,210.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,135.0,6.638798999779363,5.720540696002301,1
1019,0.0,86.0,389.0,1100.0,157.0,65.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,6.638798999779363,5.720540696002301,1
1020,0.0,807.0,1900.0,3100.0,916.0,548.0,257.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2.0,6.638798999779363,5.720540696002301,1
1021,8.87,2300.0,635.0,609.0,233.0,96.0,32.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.0,6.638798999779363,5.720540696002301,0
1022,7.0,855.0,523.0,502.0,160.0,122.0,87.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,6.638798999779363,5.720540696002301,0
1023,9.07,1100.0,1200.0,2100.0,358.0,218.0,261.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,6.638798999779363,5.720540696002301,1
1024,8.68,573.0,740.0,1900.0,162.0,83.0,182.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,6.638798999779363,5.720540696002301,0
1025,0.0,1500.0,884.0,1400.0,373.0,222.0,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6.0,6.638798999779363,5.720540696002301,0
1026,10.0,156.0,1100.0,1800.0,304.0,195.0,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20.0,6.638798999779363,5.720540696002301,1
1027,6.0,222.0,1100.0,1500.0,409.0,240.0,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4.0,6.638798999779363,5.720540696002301,1
1028,0.0,221.0,556.0,1300.0,191.0,106.0,114.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,19.0,6.638798999779363,5.720540696002301,3
1029,8.5,4200.0,2700.0,3000.0,1500.0,880.0,357.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.0,6.638798999779363,5.720540696002301,0
1030,9.0,1200.0,2600.0,4800.0,1500.0,882.0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0,6.638798999779363,5.720540696002301,1
1031,8.0,788.0,881.0,1300.0,329.0,209.0,175.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.0,6.638798999779363,5.720540696002301,0
1032,0.0,233.0,932.0,1500.0,275.0,146.0,116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3.0,6.638798999779363,5.720540696002301,1
1033,0.0,2900.0,1000.0,1400.0,1000.0,455.0,157.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.0,6.638798999779363,5.720540696002301,0
1034,0.0,191.0,898.0,2000.0,397.0,207.0,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.0,6.638798999779363,5.720540696002301,1
1035,7.5,3800.0,2700.0,3900.0,1700.0,937.0,292.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5.0,6.638798999779363,5.720540696002301,0
1036,8.87,537.0,929.0,1900.0,202.0,121.0,147.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.0,6.638798999779363,5.720540696002301,0
1037,7.0,1800.0,1100.0,1200.0,528.0,300.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,6.0,6.638798999779363,5.720540696002301,0
1038,8.44,2500.0,270.0,332.0,74.0,29.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,6.638798999779363,5.720540696002301,0
1039,0.0,452.0,1900.0,2400.0,594.0,467.0,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0,6.638798999779363,5.720540696002301,1
1040,10.0,491.0,982.0,1400.0,257.0,167.0,125.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10.0,6.638798999779363,5.720540696002301,0
1041,10.0,146.0,793.0,1500.0,295.0,173.0,96.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.0,6.638798999779363,5.720540696002301,1
1042,0.0,1300.0,454.0,597.0,420.0,118.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.0,6.638798999779363,5.720540696002301,0
1043,6.0,1200.0,771.0,1700.0,296.0,110.0,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.0,6.638798999779363,5.720540696002301,1
1044,0.0,353.0,1400.0,2800.0,643.0,495.0,341.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.0,6.638798999779363,5.720540696002301,1
1045,7.0,1300.0,1300.0,1700.0,676.0,454.0,274.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5.0,6.638798999779363,5.720540696002301,0
