,score
12949,8.0
18107,0.0
5155,9.06
12678,8.44
1275,0.0
7327,8.98
9477,8.84
7707,8.24
10377,9.38
8688,0.0
16397,9.5
9757,0.0
167,9.22
13572,8.82
14712,7.5
1646,6.5
5154,8.0
5474,0.0
14045,8.0
17128,10.0
1897,8.41
6560,8.51
18231,0.0
2437,8.25
17927,10.0
10889,7.8
4787,8.64
1768,0.0
7069,0.0
15702,0.0
13229,10.0
10338,10.0
12500,8.01
15345,9.6
528,0.0
13929,8.75
6743,6.0
17587,10.0
17160,0.0
12180,0.0
4220,0.0
16969,9.75
1968,8.0
15242,7.0
4245,8.83
2247,8.0
10745,7.25
6382,9.13
18736,0.0
11417,9.02
10109,7.29
9575,7.8
15411,0.0
6755,8.72
18904,0.0
12071,3.0
6971,10.0
12200,0.0
11133,8.8
210,0.0
1795,7.37
4032,8.35
14530,8.77
8869,7.91
11982,8.81
15291,7.0
13373,8.5
17757,6.0
18522,8.0
9753,7.92
10938,0.0
5654,9.33
16789,8.71
4743,9.18
8619,8.1
15074,0.0
11096,0.0
3460,9.67
1551,8.14
13832,10.0
14826,0.0
12594,9.05
17282,0.0
2881,9.07
8163,9.08
6255,9.14
1686,0.0
6854,10.0
11447,0.0
3977,9.0
2291,8.86
7197,8.87
14383,0.0
7650,8.88
13839,10.0
5621,0.0
10,9.83
18949,0.0
18650,0.0
15205,10.0
18721,0.0
10411,9.67
4910,0.0
3007,0.0
13683,9.4
16786,8.17
4860,8.32
15312,0.0
7645,6.0
15794,0.0
6242,9.21
14176,9.4
10705,8.65
10076,9.09
13230,8.84
13678,9.0
5520,10.0
11698,0.0
6631,8.81
8725,0.0
13174,8.79
18376,2.0
2729,8.84
1481,8.02
14470,7.0
18484,7.0
11015,8.97
16930,0.0
11420,0.0
16721,0.0
18682,0.0
328,7.2
18179,0.0
6236,9.5
4559,8.75
2338,9.5
1089,0.0
17600,0.0
9950,6.5
5049,8.74
3860,9.13
17223,10.0
15638,7.0
9092,8.18
3962,0.0
32,1.0
9816,9.09
10051,9.0
11680,6.0
16819,7.15
14539,7.0
16640,0.0
6414,9.0
6737,9.5
18615,6.0
17934,8.0
3443,9.33
14993,0.0
11210,0.0
10837,8.14
13040,7.0
6682,10.0
18578,8.86
9956,6.0
10780,9.11
13200,8.85
18773,0.0
18764,0.0
12315,0.0
6546,9.14
4904,0.0
62,8.67
6999,8.91
4309,9.0
17390,5.55
11331,8.74
10200,10.0
17466,9.4
17450,8.0
14007,0.0
2237,8.97
2688,8.71
4487,0.0
17658,0.0
5826,0.0
6637,8.47
13283,7.91
8085,0.0
6086,9.67
15936,0.0
12065,0.0
18898,9.0
6502,9.21
14057,9.0
18468,10.0
66,9.09
10458,8.79
3649,7.71
11851,8.33
9815,9.33
12048,8.45
13755,9.0
11358,9.0
2232,7.14
18722,0.0
5435,8.0
2703,8.33
6984,9.15
13788,10.0
9048,8.43
2653,8.0
15631,10.0
11268,0.0
7523,8.0
14811,6.0
8575,8.36
9658,8.79
17332,0.0
9464,2.0
13282,0.0
7747,9.03
13866,9.67
2842,8.5
7911,8.95
9166,7.61
492,10.0
932,8.33
15167,9.33
7432,8.0
2322,10.0
16211,8.0
17478,9.0
10691,0.0
758,6.0
6750,7.4
4821,8.51
12307,8.75
10435,10.0
7919,0.0
6557,0.0
803,0.0
12413,0.0
1460,0.0
8371,8.42
3484,8.65
17132,7.5
9293,9.06
18603,9.0
10381,8.87
1517,7.86
18439,10.0
2190,10.0
2045,8.0
1887,0.0
13735,9.5
12140,5.0
15820,0.0
18217,10.0
2059,7.5
15495,9.12
4637,8.79
14481,9.0
12742,6.71
15262,9.33
11312,9.08
5867,9.03
726,5.0
2521,7.88
18944,8.62
5786,10.0
13394,8.57
11570,9.22
4200,9.0
3254,8.84
16318,5.5
16683,5.5
17185,7.75
17613,0.0
10114,8.0
5242,8.17
14743,7.0
3639,9.02
15777,7.91
18802,0.0
6760,8.0
10729,5.0
1252,0.0
16782,8.23
4166,0.0
15277,10.0
12934,8.24
6969,9.0
11580,8.82
5250,0.0
8146,10.0
8154,8.77
952,0.0
1724,0.0
3414,6.0
15707,10.0
10239,6.63
3290,5.67
12906,8.56
14703,8.0
10703,7.07
8171,8.85
13674,10.0
17293,0.0
5105,7.88
6220,8.76
3382,10.0
17976,8.0
10675,9.5
14963,6.5
9813,8.98
2727,0.0
7820,0.0
4617,8.64
17088,0.0
16188,0.0
7268,4.0
4984,8.0
6577,7.33
12548,8.46
2230,8.83
15258,9.2
17098,10.0
14358,10.0
4142,0.0
13256,8.7
13234,0.0
15244,10.0
11291,9.13
13246,8.53
12360,8.52
5032,7.54
11829,0.0
1126,0.0
6396,8.76
17189,10.0
16778,8.98
10990,0.0
2568,9.0
6819,0.0
12251,8.86
16429,8.0
7224,9.0
752,10.0
16910,0.0
536,7.0
6506,9.33
15494,10.0
3972,9.0
2042,9.43
10964,9.67
10189,8.0
8649,8.31
4647,0.0
247,5.5
7253,8.86
14569,8.44
16921,9.0
14627,6.29
14980,8.33
7103,0.0
5980,8.75
3663,8.58
11049,9.03
15324,0.0
4595,8.63
11551,8.0
3952,0.0
9336,4.0
422,9.0
14328,0.0
648,0.0
4069,9.14
14012,0.0
14736,5.0
12868,8.16
9530,8.32
3205,8.73
8105,7.95
4219,8.06
15338,0.0
3961,0.0
356,0.0
6101,8.74
5448,8.5
13262,8.75
6039,8.5
10401,8.75
6488,9.67
17104,10.0
18538,0.0
9811,8.8
9586,6.56
970,8.87
12096,0.0
14784,5.33
14852,0.0
4004,8.0
17716,0.0
3327,10.0
11820,9.03
16660,8.44
8394,9.0
4882,0.0
17870,0.0
6210,8.69
7562,8.75
6419,9.67
9926,7.4
7418,8.01
2332,9.13
11546,6.33
17603,0.0
11694,8.94
8761,8.7
9320,8.36
227,9.5
7503,8.26
14143,0.0
9125,7.54
4382,10.0
5212,0.0
16183,7.74
13042,6.94
18997,8.9
894,7.5
4159,8.25
18387,0.0
7998,8.44
15854,0.0
10929,4.8
1958,6.93
16205,7.0
14824,5.5
12713,0.0
1005,0.0
16641,7.92
8480,8.27
7403,9.04
644,6.0
15185,8.0
6047,8.67
17118,9.67
6237,8.91
6337,9.0
13085,8.39
13725,9.0
11317,8.87
14542,8.0
3614,8.63
2847,4.0
11524,8.0
12328,8.26
15131,8.21
16075,0.0
2430,9.2
14675,0.0
10800,9.19
12887,8.26
17401,6.0
9510,4.5
16903,10.0
10438,9.0
8068,8.27
4590,0.0
5765,0.0
11892,8.66
17113,10.0
16197,0.0
18400,7.0
18101,0.0
5503,7.0
3869,8.46
14695,6.85
6334,7.63
937,0.0
16584,9.05
18561,7.63
13936,10.0
4293,8.8
6993,0.0
13331,0.0
12876,9.25
6792,6.0
2647,5.82
10226,4.42
478,8.0
1975,0.0
12448,6.91
10876,8.5
5837,8.0
13830,10.0
18030,0.0
18172,8.0
1748,0.0
731,0.0
5009,8.6
8960,0.0
7950,8.0
6722,9.05
13225,0.0
4801,8.87
14085,0.0
6477,10.0
11565,0.0
3462,9.11
11076,9.0
15879,0.0
14668,7.25
8114,8.44
13665,10.0
11641,9.1
11434,0.0
5113,0.0
18136,0.0
11771,0.0
4078,9.0
17227,6.0
8493,8.79
4573,8.59
17481,7.0
15883,0.0
14491,8.0
6906,8.71
19035,8.67
2572,10.0
10000,8.67
1935,8.73
8873,7.6
7640,8.38
17946,10.0
5388,7.5
7783,8.9
6069,0.0
3911,8.77
2765,6.2
18572,8.9
5684,8.72
6930,0.0
7491,8.68
8366,8.33
1051,10.0
18084,0.0
18691,0.0
18389,0.0
18447,8.84
12749,7.45
16315,9.19
13848,8.22
14537,8.82
12644,8.7
13162,7.67
15367,7.0
8690,7.78
13810,9.0
5184,6.29
14393,7.0
3158,10.0
878,8.5
15062,8.0
1823,8.65
6877,6.0
8295,8.35
3030,9.12
17218,0.0
10241,9.06
12481,9.06
11330,7.0
16687,8.92
14885,8.0
13863,0.0
16410,0.0
10012,9.0
12052,8.87
766,9.5
15188,10.0
17675,0.0
18328,0.0
12996,8.63
12222,9.09
15934,8.32
2515,6.83
13564,3.67
16171,7.82
5400,6.0
15473,9.0
2533,8.5
11075,8.91
15356,8.88
18391,10.0
9707,0.0
2823,10.0
4657,6.0
18227,0.0
1801,8.75
4437,8.34
17380,10.0
8226,8.75
3264,10.0
17085,8.0
15341,10.0
7768,8.36
12326,8.6
4781,8.51
6380,8.78
7986,5.0
17697,9.0
18157,0.0
12542,8.64
14166,10.0
1498,6.0
2131,0.0
8382,8.26
7434,0.0
18875,0.0
16589,0.0
14161,8.75
18619,0.0
3556,8.15
7113,5.0
1513,0.0
8639,0.0
1202,0.0
3921,8.97
12602,0.0
9955,6.0
3984,0.0
2996,8.42
11695,9.0
5958,0.0
1339,6.5
12533,8.44
2220,10.0
1591,4.0
5151,7.67
8205,8.85
4297,8.67
8984,8.21
13966,8.78
829,10.0
12154,8.91
3079,8.5
5840,8.99
343,0.0
18534,10.0
18171,10.0
10759,6.0
9157,8.05
5439,5.0
17152,0.0
3986,7.63
12748,5.0
12809,7.23
15097,8.33
4813,8.61
4535,0.0
13941,9.31
1032,0.0
1865,0.0
11702,10.0
9141,8.85
13290,8.33
16693,8.72
8880,0.0
760,9.0
7609,8.65
17831,0.0
7723,8.17
15666,6.0
8357,8.2
1440,0.0
17139,0.0
9045,7.23
12057,8.24
8749,8.23
9872,9.0
10787,7.0
8400,8.77
13982,10.0
11781,0.0
11207,0.0
18952,8.62
2779,8.5
8823,7.99
12513,0.0
4102,8.98
7709,0.0
9532,8.07
2835,7.0
10141,8.0
6718,9.15
15161,8.75
16337,7.5
14563,6.33
16007,0.0
6153,9.21
4093,8.89
7362,8.38
1445,8.37
18068,0.0
9820,5.92
2826,10.0
3554,8.48
2211,6.5
8910,0.0
10375,9.5
15952,0.0
8175,9.01
10057,9.55
14622,8.5
1097,0.0
16391,10.0
12863,8.77
15843,7.92
8025,8.93
8774,8.71
6211,8.67
12091,0.0
8102,8.41
17326,0.0
16325,9.33
16070,0.0
6316,9.13
11142,9.02
16917,2.0
11389,9.19
7931,0.0
13159,8.84
4879,8.07
3435,9.14
6970,4.5
2383,7.67
5785,8.0
5768,9.0
18836,8.0
16709,1.0
5846,10.0
7832,8.45
15681,8.95
12597,8.15
10361,8.87
11676,0.0
6712,9.08
9706,0.0
15272,10.0
9099,8.28
1417,0.0
17249,0.0
7647,0.0
10912,7.88
14483,5.5
14756,7.64
854,8.61
14687,8.8
12677,8.78
329,9.4
11613,3.0
12045,8.55
4630,9.0
13773,10.0
6046,8.97
11769,8.96
2330,9.09
13987,9.0
13123,8.18
8374,0.0
17110,0.0
7447,8.31
8487,8.2
7399,8.0
5999,9.0
11778,8.69
4321,10.0
8477,8.15
14447,6.4
15068,8.46
6992,10.0
16082,8.43
15300,8.86
2478,4.75
18830,0.0
2627,0.0
4708,8.5
14270,0.0
18204,0.0
17201,0.0
7211,0.0
675,5.0
266,0.0
12611,8.58
1911,0.0
7515,0.0
5465,9.0
18766,0.0
5385,9.22
12492,8.93
11741,0.0
18600,10.0
4424,8.89
4246,0.0
12766,9.04
10937,6.4
5895,1.0
11497,8.98
18974,8.89
11709,0.0
4516,0.0
10194,9.5
5314,0.0
10765,10.0
12043,4.0
11707,6.0
18708,0.0
16427,7.35
15661,9.14
7052,0.0
7321,10.0
3020,10.0
13548,7.7
3184,8.74
224,9.67
6184,0.0
7282,8.64
8083,8.81
3847,8.81
5364,7.5
171,9.33
8257,7.0
23,9.0
4447,7.0
4464,7.0
4257,8.0
9763,7.0
1788,0.0
11048,8.77
4177,10.0
11113,5.67
4096,7.33
17612,0.0
6617,0.0
8160,10.0
550,0.0
3838,10.0
14859,7.0
369,0.0
16949,8.92
7316,6.0
9540,7.97
12878,8.53
13067,9.08
9866,7.5
1900,0.0
5156,8.79
12991,8.79
11315,8.0
17225,0.0
15178,6.0
2506,9.0
5444,0.0
12961,3.0
6744,8.67
2846,0.0
324,9.6
1316,8.33
11810,8.52
10279,8.5
2674,7.0
17286,0.0
16869,8.36
8302,0.0
6041,8.0
13906,9.0
2594,9.63
8078,8.3
5904,8.93
296,9.12
14091,8.0
8217,0.0
6426,8.67
10867,10.0
4125,0.0
12304,8.79
10534,8.95
3202,0.0
12460,8.54
18010,0.0
9877,5.5
5557,0.0
17143,10.0
4865,8.52
13399,8.0
11587,8.8
14408,0.0
15992,0.0
9561,7.63
4223,8.62
17899,10.0
12249,8.86
2084,9.5
709,7.0
2834,10.0
3910,9.1
2789,9.0
10313,7.0
215,0.0
4128,8.75
14317,0.0
17445,8.0
15019,0.0
9101,8.27
10607,7.0
6269,8.5
18308,0.0
1783,8.78
18164,10.0
5936,4.0
13288,8.41
9191,8.87
3991,8.87
5622,10.0
10034,9.0
4697,0.0
7688,0.0
7561,0.0
18587,9.16
7272,5.0
5783,8.53
17882,9.33
12068,9.0
515,0.0
6009,7.4
12798,9.01
11059,7.0
8648,8.56
16856,7.78
18585,10.0
14134,0.0
15882,10.0
2128,9.5
18933,8.58
11885,10.0
9968,8.98
15644,8.99
2014,7.57
12199,0.0
3492,9.1
660,10.0
13695,8.5
13641,9.0
11105,0.0
6738,10.0
8701,9.02
17732,8.0
17750,0.0
14197,9.44
16222,8.35
1028,9.0
1137,9.0
7983,8.16
3390,9.5
7309,8.0
5525,10.0
7493,0.0
9435,0.0
8279,6.0
16542,8.91
15075,7.0
1093,9.0
1135,0.0
2861,10.0
8586,8.76
6376,8.87
14284,0.0
10197,0.0
7120,8.0
11505,8.8
6985,8.56
9759,8.13
7473,0.0
10103,6.67
2466,0.0
7485,8.0
2555,10.0
3627,8.86
13877,7.5
4869,8.95
18740,0.0
6804,8.96
4031,0.0
15160,8.87
13992,9.0
2770,8.0
4727,8.23
9395,8.62
3672,9.12
9989,10.0
6433,8.61
10247,8.0
5001,6.0
10310,10.0
8431,8.53
3557,0.0
15236,0.0
12471,9.03
567,5.0
7778,0.0
15559,8.96
16119,8.83
3901,8.25
2396,0.0
1231,8.21
18235,0.0
8805,8.81
2822,9.13
10613,9.0
8428,7.41
6632,9.16
5531,10.0
882,9.0
1525,8.96
798,10.0
15813,9.12
9193,8.42
2040,0.0
17542,0.0
9778,5.71
5573,10.0
14654,9.28
12932,0.0
723,8.0
6354,9.14
17228,8.0
12252,9.0
13743,9.0
9109,7.94
17580,0.0
1658,10.0
17699,10.0
3337,9.17
13914,8.0
11098,9.09
2141,6.67
11766,10.0
13213,8.54
8162,9.05
13479,8.14
5748,6.0
11179,8.8
9357,6.86
16146,0.0
9722,7.57
18240,9.0
9569,0.0
14812,7.5
16568,0.0
7372,8.92
13441,8.43
17089,0.0
10887,0.0
16539,0.0
14514,7.0
3137,0.0
11072,8.0
6507,3.0
3464,0.0
10498,4.0
15593,9.5
968,8.0
13608,0.0
3114,8.94
3892,10.0
7344,0.0
7056,8.55
10383,10.0
16809,8.59
17818,7.75
14835,5.75
6561,8.99
12940,8.3
11313,8.63
233,9.11
8515,0.0
1058,7.0
11418,8.73
18458,0.0
8646,7.98
13086,8.74
16553,8.0
12128,8.47
10419,8.35
592,0.0
12790,9.09
18738,0.0
6618,9.0
4543,8.8
12989,8.93
14731,6.5
10378,6.13
17173,4.5
5243,7.28
4993,6.99
6285,9.33
6831,10.0
18955,7.97
3274,0.0
9200,6.85
11770,10.0
3416,9.09
2832,7.5
10483,7.5
10476,9.09
8501,0.0
17565,0.0
10234,9.5
9028,7.6
9238,6.0
1954,8.3
16674,8.66
10586,8.84
496,4.0
14387,8.75
16367,0.0
11667,8.66
14335,0.0
16369,8.46
4012,8.23
7602,8.67
17271,10.0
16617,0.0
15384,8.57
16245,5.5
7644,0.0
10854,10.0
10073,10.0
4900,9.09
18892,10.0
10880,8.0
9098,6.0
4239,8.34
12919,8.92
3423,8.94
7616,8.0
12576,8.06
17908,0.0
5946,10.0
2849,9.1
12209,9.11
2921,0.0
4884,7.71
5583,0.0
11576,8.74
13251,0.0
2116,7.6
9518,7.94
10364,0.0
11382,0.0
17385,5.67
5591,9.5
6179,8.27
10909,9.45
12378,8.59
17430,10.0
12319,8.75
12694,8.69
10634,9.0
13258,8.36
2313,7.63
3810,0.0
4837,8.23
17594,0.0
4301,8.7
5375,9.2
5213,8.67
12894,8.55
18310,8.89
371,0.0
12967,8.3
15347,0.0
10596,9.5
10134,8.0
671,0.0
13765,0.0
11470,9.0
17375,7.33
7587,7.5
8232,0.0
3837,8.92
9224,6.97
4143,9.09
161,9.5
11954,8.46
9459,0.0
16880,8.33
14412,7.0
12565,9.12
18553,0.0
18334,8.0
15083,0.0
5916,8.82
6059,8.7
1820,8.47
8299,5.0
17951,9.07
13155,8.67
13301,0.0
1341,0.0
4215,9.0
13671,10.0
732,8.5
9359,8.74
11054,0.0
7060,8.61
7993,8.46
11370,8.73
5535,8.74
14577,6.0
8079,7.11
10489,5.4
3773,8.36
1799,8.58
4582,8.9
13132,8.68
17153,8.4
3852,8.71
16332,7.0
1567,8.26
10572,8.8
4015,8.87
7366,10.0
8650,0.0
1821,0.0
1193,0.0
14926,0.0
13293,8.62
11984,8.49
841,10.0
8593,0.0
13333,0.0
5418,8.0
11452,0.0
15510,9.17
10810,0.0
6928,9.34
5990,8.97
19015,8.06
16193,8.57
11265,9.5
1895,0.0
9290,8.31
10185,9.17
1614,0.0
17064,9.0
10402,9.19
13912,10.0
14232,10.0
10298,9.5
17364,5.0
8543,7.23
12242,9.25
16474,8.0
9638,3.0
17349,8.0
7267,7.7
12895,9.06
12018,9.21
5357,9.15
11877,8.7
18688,9.18
11335,7.0
16631,8.71
10766,7.7
13556,6.77
9810,6.57
4827,7.63
2523,6.69
8990,0.0
16163,0.0
7467,8.9
698,6.0
12660,8.9
17868,10.0
6896,8.94
15400,8.21
2774,8.75
7613,4.0
6437,8.0
6939,6.0
5175,7.82
15645,0.0
15833,0.0
825,0.0
12776,8.75
18705,0.0
2959,7.8
2243,8.67
135,7.75
17280,9.0
2953,7.33
3448,9.0
12935,0.0
16297,8.0
16492,0.0
16480,8.67
15285,5.33
18464,0.0
1723,0.0
869,0.0
6872,8.0
5816,8.5
1424,0.0
8221,8.91
11101,1.0
14381,0.0
14557,7.25
15935,10.0
8961,5.0
15164,9.1
7435,9.19
16999,0.0
5925,10.0
16993,5.5
5762,10.0
903,9.5
3179,0.0
12670,8.1
10355,10.0
13450,8.63
15090,0.0
5070,8.45
15601,10.0
349,8.89
5373,9.67
8581,9.0
16875,9.0
9237,8.26
1662,8.67
5134,8.93
615,9.0
15279,10.0
12103,8.99
11517,6.0
12795,8.58
3422,8.83
11963,8.84
2134,10.0
18749,0.0
4429,8.62
3502,8.0
982,10.0
16608,0.0
18525,8.96
17331,6.0
4633,0.0
14132,10.0
476,7.0
3430,10.0
6582,9.08
16419,0.0
17462,10.0
1930,6.59
1408,9.17
5666,8.68
3178,0.0
9596,7.37
13386,8.06
7281,0.0
6609,7.5
4757,7.69
4751,9.0
7255,10.0
10094,8.5
18110,6.5
5313,9.12
8478,8.63
4327,0.0
14843,0.0
7390,7.0
11949,0.0
1274,0.0
8216,0.0
11515,9.2
3486,1.0
7781,9.25
10856,9.0
6447,8.55
18352,7.0
10056,9.01
15213,9.0
15720,0.0
9158,7.0
370,0.0
8275,8.68
9559,0.0
12807,9.0
1596,7.72
2185,10.0
8592,8.4
13241,6.0
8348,9.03
10217,10.0
5200,8.43
10878,9.19
4770,8.1
2706,10.0
6690,8.0
14907,8.0
9457,8.38
10261,6.0
1340,0.0
13431,8.45
5041,8.28
6564,7.0
10447,10.0
10042,10.0
14587,7.5
7479,7.88
5140,8.0
14608,8.75
3875,0.0
7245,9.5
11334,7.0
12001,8.78
2197,9.0
12902,9.13
5215,8.79
9651,8.44
18337,10.0
7669,8.65
5307,8.53
2940,5.0
16265,4.0
1049,0.0
17435,9.0
10278,9.0
17968,0.0
8063,8.0
6662,0.0
4723,7.76
14193,5.5
5300,9.5
6344,10.0
9555,9.03
10657,8.67
11226,8.9
5275,9.01
12580,0.0
8906,8.32
2974,8.91
8468,0.0
15592,10.0
18592,10.0
3743,0.0
13368,8.0
6480,10.0
9482,8.75
14292,0.0
7396,8.12
14507,0.0
12901,8.73
7429,6.0
4701,8.63
10604,0.0
6504,0.0
3496,9.14
1416,8.5
4488,10.0
5466,8.0
2700,8.5
12457,8.99
17657,8.98
18996,0.0
11586,0.0
4079,10.0
6466,8.0
7359,0.0
13843,0.0
10898,0.0
14659,6.5
17082,9.77
4844,0.0
13762,0.0
10758,6.29
2785,0.0
17577,0.0
14083,8.38
7586,8.68
1915,8.53
6423,8.0
2670,8.0
8307,8.92
17411,9.32
9366,8.62
13604,8.0
2251,9.25
19037,7.59
8756,7.77
13756,9.0
17827,0.0
10393,6.27
15450,8.5
5533,8.94
11231,7.0
17125,0.0
3286,8.67
13624,9.06
873,6.0
14365,0.0
13474,9.06
18977,0.0
14276,8.0
17372,7.75
11040,9.0
10652,7.85
5362,10.0
5219,7.5
14183,9.9
18296,8.83
63,7.0
11579,9.0
862,0.0
3576,4.0
5723,5.0
14279,0.0
6144,3.0
5274,8.5
18579,5.0
3971,10.0
8965,0.0
15800,8.9
10624,9.0
7114,9.03
13390,8.05
1261,9.08
14870,0.0
10267,10.0
14801,7.0
11407,8.43
15465,9.09
9358,7.36
11594,9.0
13581,6.25
15763,9.18
13413,6.0
16790,7.92
14745,8.75
5702,9.5
14803,8.0
18720,0.0
6257,9.16
6183,0.0
4378,8.62
7391,10.0
6526,8.0
4982,0.0
7638,8.29
6782,9.0
8030,0.0
4209,8.62
2375,8.67
14231,0.0
17767,8.0
4703,0.0
12060,9.0
3585,9.15
6711,9.5
10340,7.33
13379,8.34
893,6.5
6605,9.5
3445,9.16
16888,10.0
9380,8.0
16887,10.0
14021,0.0
1890,8.95
6310,8.99
5770,9.07
791,9.5
1034,8.87
1482,0.0
89,6.0
8058,8.22
16832,9.14
17116,0.0
5318,7.0
12963,8.63
15100,7.5
13033,8.36
11760,0.0
884,0.0
2413,6.0
10230,9.0
14260,10.0
4823,8.0
7555,0.0
15580,9.16
14501,7.67
7593,8.46
10117,7.9
9107,7.85
15978,8.68
13881,9.0
7422,8.94
16620,0.0
13071,7.09
16975,0.0
15245,9.13
10055,7.2
10713,9.0
11939,8.9
1190,8.31
3738,8.83
6228,0.0
13518,8.08
12175,0.0
14038,6.5
4149,8.48
18488,7.0
2554,6.82
5374,8.5
14212,8.25
17474,10.0
566,8.5
18609,7.0
13660,8.45
11844,8.59
18124,9.12
16713,7.0
18631,9.0
13291,7.0
17292,0.0
11061,9.06
855,4.0
3599,7.0
15613,9.05
764,8.8
1775,7.0
6090,6.0
13885,9.67
13667,7.6
137,9.13
13421,8.14
2626,9.67
16669,0.0
5870,9.0
12969,7.73
10855,9.0
13594,8.57
2439,10.0
4344,0.0
14928,8.88
15339,9.0
9664,7.86
9170,8.01
18058,0.0
3643,6.33
13153,7.44
12527,8.36
608,8.0
4896,9.1
11009,7.25
14849,9.0
11873,0.0
17969,0.0
17209,0.0
14877,0.0
14310,9.0
4169,8.85
16287,9.0
1957,8.18
8757,7.89
5803,8.5
9085,7.75
7175,0.0
12965,7.61
18260,8.69
18989,8.68
14431,8.69
7755,8.84
10591,10.0
15604,7.5
15121,8.31
13104,8.35
3373,8.75
16481,8.75
2910,0.0
7570,8.74
1443,0.0
3562,10.0
15129,8.85
4317,8.97
3136,4.5
14456,8.03
949,0.0
12801,7.86
7441,8.45
11615,8.91
18088,0.0
16455,0.0
8913,8.4
8931,7.24
14596,5.5
15009,0.0
12699,8.65
17190,7.0
8023,7.72
13915,9.0
8437,8.79
1495,8.59
427,0.0
7450,0.0
4909,7.39
11904,0.0
10602,10.0
8654,8.33
7356,8.91
6899,10.0
652,10.0
15166,9.0
12312,8.6
5822,0.0
7157,9.1
17014,9.0
2791,10.0
9911,7.33
1681,0.0
12855,8.84
2205,8.5
6908,7.0
14844,6.5
1121,8.47
8970,0.0
15655,8.88
14940,8.82
6197,0.0
4838,7.66
11816,8.98
7343,8.6
5035,8.28
18149,0.0
10079,8.67
241,0.0
2866,8.27
1565,0.0
3165,0.0
13626,8.67
12421,0.0
1256,7.0
18375,10.0
17925,9.0
15201,0.0
4055,0.0
9732,0.0
13310,7.1
8569,0.0
308,0.0
17030,9.0
12058,0.0
2596,9.25
1391,7.0
1428,0.0
18879,0.0
12651,5.0
2645,8.95
6931,10.0
13733,8.8
10434,8.0
13041,7.5
11542,7.0
17003,0.0
3216,9.0
4432,0.0
13205,8.36
415,10.0
4987,8.27
9386,2.0
7934,8.0
2385,9.5
11850,10.0
9123,7.84
12391,8.98
14911,7.5
8246,8.85
10523,9.0
10131,8.0
907,8.5
12223,8.73
18792,9.0
4888,8.38
13338,8.72
9975,7.67
14095,9.0
67,0.0
4840,8.5
16780,10.0
7904,9.75
152,8.92
3713,8.89
1401,7.9
11897,9.22
4394,8.62
10342,7.0
5094,0.0
16610,0.0
18056,0.0
1670,0.0
2809,0.0
5470,8.5
38,0.0
7864,8.71
11988,0.0
6124,8.95
2151,9.33
8421,8.62
18948,9.25
18404,9.5
9704,7.61
6209,9.24
11450,8.62
18316,0.0
18426,8.5
12208,8.78
12125,9.06
17980,4.5
14351,9.0
5613,9.33
8528,7.68
14500,0.0
6109,10.0
1626,8.0
55,7.67
10543,0.0
18838,0.0
14425,8.11
10514,8.67
1057,7.0
12601,7.71
2542,7.0
14315,0.0
15333,10.0
13953,10.0
16840,8.69
18869,0.0
3069,6.4
15208,10.0
11967,8.26
3662,9.2
14780,7.5
7517,0.0
14863,8.5
18870,10.0
404,0.0
18299,0.0
7043,0.0
17351,8.55
10807,10.0
11807,8.81
18221,0.0
2228,10.0
18462,0.0
7858,0.0
2061,8.83
16747,0.0
13673,10.0
10671,9.0
9466,8.21
12551,6.78
1165,10.0
4218,8.0
6038,8.7
2004,0.0
7386,9.15
4392,0.0
9423,8.06
7080,8.84
8268,8.01
1995,8.2
16182,0.0
10069,10.0
18348,9.77
17731,9.75
13250,0.0
332,8.84
10972,7.0
730,9.15
8570,8.84
295,7.5
15374,9.0
8065,8.93
16404,7.57
6321,9.0
17157,7.0
9043,8.06
632,9.0
2460,8.5
7090,0.0
6187,8.2
14614,8.0
14031,9.83
3692,8.5
6394,0.0
14130,9.67
10421,9.33
2961,8.33
6151,8.0
16503,0.0
5491,9.0
2617,10.0
9754,6.75
6207,0.0
18013,0.0
3307,0.0
16203,7.75
18353,0.0
1826,8.21
2129,9.44
14138,8.88
321,7.5
4198,0.0
5561,8.96
93,0.0
2102,8.33
1977,0.0
2607,7.67
18801,8.87
683,0.0
12339,8.6
16436,6.5
14290,9.0
1730,8.89
7194,0.0
13922,10.0
11635,8.64
5441,8.93
17233,0.0
5253,8.0
2103,10.0
3934,0.0
9773,0.0
5355,10.0
10939,0.0
4280,8.0
4095,0.0
16703,0.0
9780,9.0
10147,6.5
12598,8.25
13295,8.4
7526,0.0
5746,9.07
4586,8.14
7822,0.0
11490,0.0
16729,9.14
1453,8.97
3244,8.87
1721,8.71
8940,8.45
6697,8.5
5143,8.15
16901,0.0
3218,10.0
15350,10.0
18409,7.5
16273,0.0
9443,8.65
15046,0.0
8289,0.0
658,8.5
9673,6.65
1668,8.29
17872,0.0
14638,8.0
9557,7.95
5138,0.0
381,0.0
1539,8.92
8878,8.65
11814,8.0
17111,9.0
13950,10.0
1682,7.0
2664,10.0
18493,10.0
12741,8.83
12368,10.0
2973,9.6
5008,0.0
4176,0.0
11,7.0
12852,8.17
3017,10.0
15867,10.0
12555,8.06
864,9.0
18604,5.5
126,9.83
12956,7.48
180,7.67
11756,8.55
14219,8.7
15434,8.67
13218,8.55
16288,8.18
5183,8.87
221,6.0
18401,9.0
10841,10.0
8537,0.0
2078,9.0
11236,0.0
